CustomerID,Recency,Frequency,Monetary,AvgOrderValue,CustomerLifetimeDays,PurchaseFrequencyMonthly,AvgQuantityPerOrder,UniqueProducts,ReturnRate,Target
15541,14,1,85.13000000000001,85.13000000000001,0,1.0,49.0,29,0.0,0
15543,188,1,127.86,127.86,0,1.0,86.0,26,0.0,0
15544,19,7,2751.37,393.05285714285714,252,0.7446808510638299,308.85714285714283,95,0.125,1
15545,271,1,135.32999999999998,135.32999999999998,0,1.0,75.0,31,0.0,1
15547,10,8,2519.35,314.91875,252,0.851063829787234,195.25,230,0.0,1
15549,57,2,1206.67,603.335,158,0.3191489361702128,284.5,87,0.3333333333333333,1
15550,6,3,433.28,144.42666666666665,195,0.4,84.0,36,0.0,1
15552,117,1,90.12,90.12,0,1.0,60.0,17,0.0,0
15554,177,1,217.2,217.2,0,1.0,74.0,14,0.0,0
15555,3,10,2550.48,255.048,265,1.0169491525423728,231.0,255,0.16666666666666666,1
15561,49,3,192.22,64.07333333333334,65,0.9473684210526316,25.333333333333332,12,0.0,1
15563,100,2,615.62,307.81,158,0.3191489361702128,293.0,52,0.0,1
15569,31,2,71.91,35.955,200,0.2608695652173913,27.0,20,0.0,0
15570,41,9,2733.02,303.6688888888889,227,1.0505836575875487,116.11111111111111,181,0.1,1
15572,9,4,1050.06,262.515,168,0.6060606060606061,153.75,103,0.0,1
15574,77,4,633.76,158.44,194,0.5357142857142857,68.5,129,0.0,0
15577,51,3,258.88,86.29333333333334,154,0.4891304347826087,29.666666666666668,39,0.0,0
15578,62,1,87.5,87.5,0,1.0,44.0,12,0.0,0
15579,213,1,199.6,199.6,0,1.0,56.0,25,0.0,1
15581,56,10,631.48,63.148,209,1.2552301255230125,25.4,131,0.07142857142857142,0
15582,0,2,541.51,270.755,120,0.4,203.5,33,0.0,1
15584,62,1,154.65,154.65,0,1.0,49.0,35,0.0,1
15585,76,1,415.7,415.7,0,1.0,296.0,30,0.0,0
15587,42,1,30.6,30.6,0,1.0,12.0,1,0.0,1
15589,155,3,478.53,159.51,54,1.0714285714285714,81.0,28,0.25,0
15594,134,1,267.91,267.91,0,1.0,145.0,15,0.5,1
15596,0,5,1247.79,249.558,264,0.5102040816326531,101.0,51,0.4444444444444444,0
15599,104,1,417.63,417.63,0,1.0,313.0,28,0.0,1
15601,22,11,5027.74,457.0672727272727,249,1.182795698924731,292.27272727272725,187,0.15384615384615385,1
15602,100,3,212.95,70.98333333333333,167,0.4568527918781726,27.0,10,0.5454545454545454,1
15605,152,3,599.98,199.99333333333334,121,0.5960264900662252,79.33333333333333,35,0.0,1
15606,19,8,713.98,89.2475,205,1.0212765957446808,35.5,27,0.0,1
15607,236,1,104.76,104.76,0,1.0,202.0,13,0.0,0
15608,20,1,247.16,247.16,0,1.0,158.0,16,0.0,1
15609,84,1,298.48,298.48,0,1.0,148.0,16,0.5,0
15611,3,7,337.48,48.21142857142858,230,0.8076923076923077,11.285714285714286,14,0.1111111111111111,1
15615,5,18,4378.85,243.26944444444447,253,1.9081272084805652,155.05555555555554,139,0.17391304347826086,1
15618,36,1,222.831,222.831,0,1.0,100.0,12,0.0,1
15620,120,2,869.13,434.565,137,0.3592814371257485,286.0,58,0.5,1
15622,97,5,2498.23,499.646,85,1.3043478260869565,234.0,124,0.5,1
15623,41,1,301.03000000000003,301.03000000000003,0,1.0,125.0,19,0.0,0
15624,16,4,566.85,141.7125,139,0.7100591715976331,61.25,24,0.0,0
15625,3,4,1003.62,250.905,131,0.7453416149068323,183.0,38,0.5,0
15626,229,1,211.84,211.84,0,1.0,200.0,17,0.0,1
15628,28,4,1260.03,315.0075,238,0.44776119402985076,197.25,51,0.2,1
15630,104,1,314.06,314.06,0,1.0,232.0,19,0.5,1
15632,21,6,1521.14,253.52333333333334,153,0.9836065573770493,178.33333333333334,70,0.14285714285714285,1
15636,182,1,112.5,112.5,0,1.0,46.0,5,0.0,1
15639,34,1,345.72,345.72,0,1.0,315.0,23,0.0,0
15640,24,10,4275.2300000000005,427.523,247,1.0830324909747293,288.0,168,0.15384615384615385,1
15641,5,4,1630.72,407.68,253,0.42402826855123676,306.5,94,0.0,0
15643,92,3,465.5,155.16666666666666,90,0.75,69.33333333333333,28,0.5,0
15644,66,4,813.0,203.25,94,0.967741935483871,139.25,166,0.0,0
15646,57,3,419.92,139.97333333333333,214,0.3688524590163934,103.33333333333333,33,0.25,0
15648,104,2,500.95000000000005,250.47500000000002,62,0.6521739130434783,81.5,20,0.5,0
15651,160,1,177.32,177.32,0,1.0,198.0,15,0.0,1
15653,15,1,48.0,48.0,0,1.0,48.0,4,0.0,0
15655,143,1,560.6700000000001,560.6700000000001,0,1.0,324.0,34,0.5,0
15656,78,3,563.63,187.87666666666667,105,0.6666666666666667,67.33333333333333,34,0.0,1
15658,90,5,856.8000000000001,171.36,182,0.7075471698113208,45.6,39,0.375,0
15660,35,6,754.74,125.79,229,0.6949806949806949,91.0,33,0.3333333333333333,1
15661,217,1,19.8,19.8,0,1.0,36.0,3,0.0,0
15663,6,1,124.1,124.1,0,1.0,70.0,8,0.0,0
15665,68,2,1922.45,961.225,74,0.576923076923077,611.0,83,0.0,0
15669,3,3,440.02,146.67333333333332,160,0.4736842105263158,68.66666666666667,28,0.25,1
15670,196,1,173.05,173.05,0,1.0,91.0,12,0.0,0
15671,26,4,910.23,227.5575,144,0.6896551724137931,130.75,42,0.42857142857142855,1
15673,56,3,1554.57,518.1899999999999,170,0.44999999999999996,289.3333333333333,80,0.0,1
15674,115,3,841.25,280.4166666666667,39,1.3043478260869565,153.0,35,0.42857142857142855,1
15675,55,2,160.31,80.155,125,0.3870967741935484,42.5,10,0.0,1
15676,183,1,897.8,897.8,0,1.0,555.0,61,0.5,1
15679,54,2,244.3,122.15,28,1.0344827586206897,157.0,16,0.0,1
15680,266,1,478.89,478.89,0,1.0,331.0,30,0.0,1
15681,83,3,523.74,174.58,97,0.7086614173228346,135.33333333333334,19,0.0,1
15683,17,1,152.95,152.95,0,1.0,83.0,9,0.0,0
15687,86,5,1679.45,335.89,143,0.8670520231213873,131.4,69,0.2857142857142857,1
15689,19,2,133.5,66.75,241,0.22140221402214022,32.0,7,0.0,0
15690,0,1,44.64,44.64,0,1.0,96.0,5,0.0,1
15694,103,6,236.0,39.333333333333336,169,0.9045226130653266,14.166666666666666,9,0.1,1
15695,166,2,357.81,178.905,0,2.0,80.5,20,0.0,0
15696,120,6,1577.95,262.9916666666667,106,1.323529411764706,119.5,88,0.3333333333333333,1
15700,72,2,655.88,327.94,1,1.935483870967742,154.5,84,0.3333333333333333,0
15701,10,1,826.76,826.76,0,1.0,407.0,117,0.0,1
15703,164,1,104.4,104.4,0,1.0,48.0,4,0.0,0
15704,40,4,1433.66,358.415,75,1.142857142857143,195.0,74,0.0,0
15705,101,1,83.1,83.1,0,1.0,14.0,5,0.0,0
15706,16,1,450.05,450.05,0,1.0,160.0,29,0.5,1
15708,38,6,2433.11,405.5183333333334,231,0.6896551724137931,146.83333333333334,102,0.4,1
15709,183,1,69.65,69.65,0,1.0,37.0,4,0.0,0
15712,9,3,664.5500000000001,221.51666666666668,178,0.4326923076923077,91.66666666666667,32,0.0,1
15713,43,2,303.6,151.8,222,0.23809523809523808,66.0,18,0.3333333333333333,0
15716,45,4,867.29,216.8225,223,0.4743083003952569,114.0,97,0.0,0
15717,134,1,150.3,150.3,0,1.0,70.0,7,0.0,0
15719,26,10,3514.5,351.45,210,1.25,190.7,252,0.09090909090909091,1
15722,8,3,616.7,205.5666666666667,181,0.42654028436018954,67.0,27,0.25,1
15723,264,1,203.10000000000002,203.10000000000002,0,1.0,87.0,37,0.0,0
15724,101,2,218.25,109.125,83,0.5309734513274336,36.5,11,0.3333333333333333,0
15727,7,6,3361.56,560.26,251,0.6405693950177936,326.6666666666667,178,0.0,1
15729,112,1,85.0,85.0,0,1.0,28.0,5,0.5,0
15730,106,1,453.51,453.51,0,1.0,266.0,28,0.5,1
15732,112,2,202.20000000000002,101.10000000000001,159,0.31746031746031744,63.5,11,0.0,0
15733,182,1,162.3,162.3,0,1.0,62.0,10,0.0,0
15734,14,2,357.6,178.8,85,0.5217391304347826,71.5,17,0.0,0
15737,47,5,858.61,171.722,95,1.2,75.4,41,0.375,1
15738,9,12,1211.18,100.93166666666667,262,1.2328767123287672,71.5,36,0.2,1
15743,13,2,434.05,217.025,71,0.594059405940594,59.5,31,0.0,1
15745,136,1,302.85,302.85,0,1.0,127.0,18,0.0,1
15746,34,1,182.96,182.96,0,1.0,130.0,27,0.5,0
15747,20,2,410.27,205.135,52,0.7317073170731707,98.5,25,0.0,1
15750,70,4,1039.99,259.9975,196,0.5309734513274336,230.5,122,0.2,1
15752,15,5,1561.05,312.21,257,0.5226480836236933,250.6,177,0.0,1
15754,146,1,91.8,91.8,0,1.0,36.0,6,0.0,1
15755,8,3,1144.83,381.60999999999996,186,0.41666666666666663,208.0,65,0.0,1
15756,52,3,364.84,121.61333333333333,96,0.7142857142857142,55.666666666666664,118,0.0,1
15757,117,1,261.36,261.36,0,1.0,167.0,16,0.0,1
15759,196,2,77.24000000000001,38.620000000000005,61,0.6593406593406594,20.0,4,0.0,0
15764,7,5,2787.2200000000003,557.4440000000001,169,0.7537688442211056,355.2,143,0.2857142857142857,1
15768,15,3,371.83,123.94333333333333,110,0.6428571428571429,80.66666666666667,22,0.25,0
15775,145,1,104.9,104.9,0,1.0,68.0,7,0.0,0
15776,33,1,234.78,234.78,0,1.0,102.0,17,0.0,0
15777,141,2,189.11,94.555,120,0.4,53.0,13,0.2,0
15780,83,3,475.28000000000003,158.42666666666668,174,0.4411764705882353,73.33333333333333,26,0.0,0
15781,37,2,211.3,105.65,168,0.30303030303030304,33.0,11,0.3333333333333333,1
15785,57,4,568.13,142.0325,137,0.718562874251497,140.25,28,0.3333333333333333,1
15786,14,1,2684.44,2684.44,0,1.0,2118.0,154,0.5,1
15789,258,1,297.65999999999997,297.65999999999997,0,1.0,330.0,22,0.0,0
15791,104,1,836.57,836.57,0,1.0,373.0,45,0.5,1
15795,49,1,603.17,603.17,0,1.0,545.0,41,0.0,0
15796,9,5,1296.27,259.254,192,0.6756756756756757,99.2,56,0.2857142857142857,1
15797,219,1,15.0,15.0,0,1.0,1.0,1,0.0,0
15799,85,2,415.68,207.84,149,0.335195530726257,179.5,33,0.0,1
15800,7,2,699.08,349.54,139,0.35502958579881655,167.5,116,0.0,0
15801,9,1,137.22,137.22,0,1.0,70.0,9,0.0,1
15804,8,4,1798.95,449.7375,89,1.0084033613445378,253.75,100,0.3333333333333333,1
15805,6,10,2935.7200000000003,293.572,258,1.0416666666666667,187.5,137,0.15384615384615385,1
15806,57,2,296.04,148.02,119,0.40268456375838924,138.5,17,0.0,1
15808,206,4,2388.2200000000003,597.0550000000001,63,1.2903225806451615,237.25,133,0.2,0
15809,84,4,380.49,95.1225,118,0.8108108108108109,50.75,23,0.0,1
15810,70,3,1361.19,453.73,126,0.576923076923077,285.3333333333333,64,0.25,1
15811,5,5,1707.38,341.476,259,0.5190311418685122,141.2,87,0.2857142857142857,1
15812,7,3,346.58,115.52666666666666,81,0.8108108108108109,64.66666666666667,30,0.0,0
15813,108,2,482.51,241.255,31,0.9836065573770493,155.5,30,0.0,0
15815,40,2,164.58,82.29,119,0.40268456375838924,90.0,11,0.0,1
15819,31,3,1485.39,495.13000000000005,145,0.5142857142857143,318.3333333333333,79,0.0,1
15820,219,1,116.98,116.98,0,1.0,56.0,16,0.0,0
15822,259,1,252.25,252.25,0,1.0,119.0,12,0.0,1
15823,272,1,15.0,15.0,0,1.0,1.0,1,0.5,0
15825,72,1,185.34,185.34,0,1.0,170.0,17,0.0,0
15826,110,1,479.24,479.24,0,1.0,340.0,22,0.0,1
15827,14,13,1598.16,122.93538461538462,258,1.3541666666666667,57.61538461538461,60,0.3157894736842105,1
15829,40,1,301.68,301.68,0,1.0,300.0,23,0.0,1
15831,24,2,156.68,78.34,199,0.26200873362445415,73.0,14,0.3333333333333333,1
15832,154,1,836.79,836.79,0,1.0,465.0,54,0.0,0
15834,65,2,1400.02,700.01,111,0.425531914893617,305.5,171,0.4,1
15835,37,3,584.86,194.95333333333335,193,0.40358744394618834,108.66666666666667,30,0.0,1
15839,48,1,296.3,296.3,0,1.0,186.0,19,0.0,1
15840,72,1,220.98,220.98,0,1.0,172.0,15,0.5,1
15841,118,2,266.92,133.46,120,0.4,116.0,15,0.3333333333333333,1
15843,203,1,118.95,118.95,0,1.0,27.0,8,0.0,0
15845,44,5,1574.7,314.94,192,0.6756756756756757,190.0,61,0.2857142857142857,1
15847,188,1,120.2,120.2,0,1.0,60.0,8,0.0,1
15850,68,1,96.92,96.92,0,1.0,170.0,39,0.0,1
15852,97,1,103.21000000000001,103.21000000000001,0,1.0,38.0,21,0.0,0
15854,40,8,882.95,110.36875,221,0.9561752988047809,38.25,67,0.0,1
15855,36,5,672.64,134.528,126,0.9615384615384615,92.4,59,0.0,0
15856,0,15,3473.2000000000003,231.54666666666668,265,1.5254237288135595,219.0,217,0.11764705882352941,1
15858,189,2,775.6,387.8,77,0.5607476635514018,329.5,89,0.0,1
15860,24,5,636.28,127.256,244,0.5474452554744526,40.2,61,0.0,1
15861,34,3,1047.74,349.24666666666667,132,0.5555555555555556,235.33333333333334,169,0.0,1
15862,12,3,557.73,185.91,261,0.30927835051546393,94.33333333333333,94,0.0,1
15863,92,1,9.2,9.2,0,1.0,2.0,2,0.0,1
15864,216,1,58.7,58.7,0,1.0,26.0,4,0.3333333333333333,1
15865,113,1,172.03,172.03,0,1.0,128.0,13,0.0,1
15866,1,1,230.53,230.53,0,1.0,126.0,43,0.0,0
15867,13,12,2799.73,233.31083333333333,256,1.2587412587412588,113.41666666666667,251,0.0,1
15869,177,2,119.4,59.7,0,2.0,45.5,12,0.0,0
15874,77,6,781.5500000000001,130.25833333333335,106,1.323529411764706,67.66666666666667,61,0.14285714285714285,1
15880,269,1,343.28,343.28,0,1.0,211.0,95,0.5,0
15881,212,4,130.14,32.535,52,1.4634146341463414,12.5,21,0.375,0
15882,98,3,182.4,60.800000000000004,169,0.4522613065326633,32.0,16,0.2,0
15885,209,1,15.0,15.0,0,1.0,1.0,1,0.0,1
15889,56,2,446.87,223.435,212,0.24793388429752067,107.5,79,0.0,0
15891,126,1,480.96,480.96,0,1.0,358.0,58,0.0,0
15894,153,2,189.3,94.65,115,0.41379310344827586,76.5,34,0.0,0
15895,49,1,21.85,21.85,0,1.0,10.0,9,0.0,0
15897,94,2,96.43,48.215,0,2.0,29.5,16,0.0,0
15898,126,4,550.49,137.6225,141,0.7017543859649122,68.5,64,0.2,1
15899,268,1,56.25,56.25,0,1.0,39.0,4,0.0,0
15901,54,1,93.37,93.37,0,1.0,119.0,22,0.0,1
15903,127,2,231.84,115.92,67,0.6185567010309279,276.0,16,0.3333333333333333,1
15906,44,4,708.46,177.115,110,0.8571428571428571,58.75,54,0.2,1
15907,76,2,529.52,264.76,33,0.9523809523809523,128.0,93,0.0,1
15909,73,1,69.54,69.54,0,1.0,50.0,5,0.0,0
15910,107,4,550.61,137.6525,109,0.8633093525179857,107.75,117,0.0,1
15912,78,2,264.62,132.31,54,0.7142857142857142,92.5,19,0.0,0
15916,91,4,759.03,189.7575,174,0.5882352941176471,96.25,62,0.16666666666666666,1
15917,147,1,123.1,123.1,0,1.0,42.0,12,0.0,0
15918,90,2,334.23,167.115,80,0.5454545454545454,76.5,33,0.0,0
15919,268,1,270.72,270.72,0,1.0,242.0,38,0.0,1
15920,54,4,167.5,41.875,0,4.0,24.75,53,0.0,0
15921,72,1,205.41,205.41,0,1.0,112.0,22,0.0,0
15922,273,1,208.4,208.4,0,1.0,60.0,8,0.5,0
15923,272,1,96.2,96.2,0,1.0,42.0,19,0.0,0
15925,94,1,168.9,168.9,0,1.0,90.0,11,0.0,0
15932,7,6,755.19,125.86500000000001,181,0.8530805687203791,123.5,50,0.3333333333333333,1
15935,139,1,108.03999999999999,108.03999999999999,0,1.0,114.0,11,0.0,0
15938,12,5,254.58,50.916000000000004,211,0.6224066390041494,30.4,12,0.0,0
15939,7,11,456.84,41.53090909090909,224,1.2992125984251968,43.72727272727273,13,0.06666666666666667,1
15940,211,1,35.8,35.8,0,1.0,4.0,1,0.5,0
15942,33,1,215.04,215.04,0,1.0,154.0,11,0.0,0
15944,176,1,68.9,68.9,0,1.0,22.0,4,0.0,0
15945,265,1,13.6,13.6,0,1.0,16.0,1,0.0,0
15950,6,2,898.73,449.365,253,0.21201413427561838,181.0,62,0.0,1
15951,185,1,375.17,375.17,0,1.0,174.0,22,0.0,1
15952,59,2,327.8,163.9,66,0.625,72.0,25,0.0,1
15953,111,4,402.78,100.695,157,0.6417112299465241,72.75,27,0.2,1
15955,6,8,1451.4,181.425,266,0.8108108108108109,84.0,60,0.1111111111111111,1
15965,267,1,156.19,156.19,0,1.0,74.0,16,0.0,1
15967,218,1,173.8,173.8,0,1.0,62.0,32,0.0,1
15969,85,1,248.9,248.9,0,1.0,40.0,9,0.0,1
15970,203,1,114.9,114.9,0,1.0,68.0,7,0.0,0
15971,8,4,116.95,29.2375,161,0.6282722513089005,13.0,6,0.0,1
15973,266,1,34.4,34.4,0,1.0,16.0,2,0.6666666666666666,0
15974,33,5,1955.6100000000001,391.122,155,0.8108108108108109,234.0,96,0.16666666666666666,1
15976,65,2,423.38,211.69,54,0.7142857142857142,120.5,82,0.0,0
15980,154,1,289.68,289.68,0,1.0,216.0,13,0.0,1
15981,37,5,630.2,126.04,116,1.0273972602739725,111.2,16,0.0,1
15983,260,3,759.51,253.17,13,2.0930232558139537,157.33333333333334,57,0.0,1
15984,0,7,1423.06,203.2942857142857,267,0.7070707070707071,112.57142857142857,175,0.0,1
15985,23,2,503.18,251.59,113,0.4195804195804196,211.0,20,0.3333333333333333,0
15987,20,5,333.84000000000003,66.768,248,0.539568345323741,50.4,61,0.0,1
15990,187,1,353.77,353.77,0,1.0,163.0,22,0.0,1
15996,16,5,907.86,181.572,249,0.5376344086021505,68.0,91,0.16666666666666666,1
15998,71,3,2018.55,672.85,190,0.40909090909090906,444.3333333333333,278,0.25,1
16003,34,3,786.3000000000001,262.1,224,0.3543307086614173,175.66666666666666,49,0.0,1
16005,82,2,298.08,149.04,88,0.5084745762711864,63.5,77,0.0,1
16006,111,1,101.4,101.4,0,1.0,84.0,8,0.0,0
16007,80,2,719.53,359.765,34,0.9375,267.5,127,0.0,1
16008,104,1,139.15,139.15,0,1.0,75.0,6,0.0,1
16009,59,1,422.39,422.39,0,1.0,204.0,54,0.0,1
16010,145,3,369.15,123.05,116,0.6164383561643836,65.66666666666667,62,0.0,0
16011,19,10,1725.28,172.528,246,1.0869565217391304,113.5,82,0.0,1
16012,28,2,546.17,273.085,26,1.0714285714285714,173.0,42,0.0,1
16013,19,1,237.5,237.5,0,1.0,190.0,10,0.15,1
16014,52,2,529.9300000000001,264.96500000000003,138,0.3571428571428571,114.5,115,0.0,1
16016,96,4,817.57,204.3925,170,0.6,77.75,99,0.2,1
16018,80,1,161.9,161.9,0,1.0,44.0,15,0.0,1
16019,36,7,1341.79,191.68428571428572,228,0.813953488372093,125.57142857142857,76,0.0,1
16022,160,1,585.78,585.78,0,1.0,251.0,67,0.0,0
16023,92,2,500.69,250.345,74,0.576923076923077,113.5,59,0.0,1
16027,37,3,115.5,38.5,81,0.8108108108108109,10.0,7,0.16666666666666666,0
16029,7,4,183.60000000000002,45.900000000000006,19,2.4489795918367343,8.0,3,0.14814814814814814,1
16030,209,1,320.8,320.8,0,1.0,247.0,27,0.0,0
16031,147,1,265.68,265.68,0,1.0,218.0,38,0.0,1
16033,8,16,5319.99,332.499375,261,1.6494845360824741,127.0,367,0.30434782608695654,1
16034,96,3,335.7,111.89999999999999,136,0.5421686746987951,64.66666666666667,17,0.0,0
16036,163,1,75.69,75.69,0,1.0,55.0,9,0.0,1
16037,169,3,669.32,223.10666666666668,88,0.7627118644067797,135.33333333333334,35,0.0,0
16038,77,2,393.33,196.665,24,1.1111111111111112,114.5,23,0.3333333333333333,1
16040,48,2,760.74,380.37,120,0.4,178.5,39,0.0,1
16042,7,2,436.88,218.44,224,0.23622047244094488,118.0,25,0.5,1
16043,111,3,527.69,175.89666666666668,106,0.661764705882353,66.0,22,0.0,1
16045,19,4,1256.7,314.175,170,0.6,218.25,70,0.0,0
16048,273,2,54.839999999999996,27.419999999999998,0,2.0,24.0,4,0.0,0
16050,73,1,93.38,93.38,0,1.0,50.0,6,0.0,0
16053,22,1,922.59,922.59,0,1.0,523.0,58,0.0,1
16054,45,1,770.46,770.46,0,1.0,348.0,69,0.0,0
16055,120,1,134.8,134.8,0,1.0,22.0,8,0.0,0
16057,111,3,1059.54,353.18,73,0.8737864077669903,125.66666666666667,58,0.4,1
16059,63,4,951.3000000000001,237.82500000000002,204,0.5128205128205129,98.0,99,0.0,1
16062,33,3,420.24,140.08,231,0.3448275862068966,197.33333333333334,33,0.0,1
16063,160,1,335.32,335.32,0,1.0,262.0,23,0.0,0
16065,265,1,331.29,331.29,0,1.0,183.0,70,0.0,0
16066,24,1,71.10000000000001,71.10000000000001,0,1.0,18.0,3,0.0,1
16072,188,1,320.25,320.25,0,1.0,63.0,18,0.0,0
16076,20,3,734.32,244.77333333333334,88,0.7627118644067797,168.66666666666666,45,0.0,1
16080,174,1,89.7,89.7,0,1.0,42.0,4,0.5,1
16081,85,3,952.77,317.59,181,0.42654028436018954,150.66666666666666,56,0.0,1
16083,0,2,327.98,163.99,259,0.20761245674740486,145.0,17,0.0,0
16084,199,1,390.28,390.28,0,1.0,198.0,37,0.0,0
16085,136,2,311.12,155.56,84,0.5263157894736842,88.0,47,0.0,1
16086,100,3,360.34,120.11333333333333,167,0.4568527918781726,43.333333333333336,13,0.25,1
16091,54,2,315.06,157.53,43,0.821917808219178,77.0,16,0.0,0
16092,14,3,817.86,272.62,139,0.5325443786982249,209.33333333333334,37,0.25,0
16093,6,1,17.0,17.0,0,1.0,20.0,1,0.0,0
16094,119,1,252.1,252.1,0,1.0,164.0,16,0.6666666666666666,1
16096,164,1,116.82000000000001,116.82000000000001,0,1.0,130.0,9,0.0,0
16097,140,1,185.04999999999998,185.04999999999998,0,1.0,87.0,10,0.0,0
16098,28,6,615.97,102.66166666666668,245,0.6545454545454545,39.166666666666664,25,0.0,1
16099,37,2,467.3,233.65,88,0.5084745762711864,151.0,25,0.0,1
16102,28,1,479.16,479.16,0,1.0,348.0,26,0.0,1
16103,57,4,544.5,136.125,75,1.142857142857143,46.5,21,0.0,1
16105,148,1,165.6,165.6,0,1.0,186.0,11,0.0,0
16107,3,3,159.9,53.300000000000004,79,0.8256880733944955,22.0,7,0.0,1
16109,118,1,147.12,147.12,0,1.0,168.0,10,0.0,0
16110,162,2,693.93,346.965,48,0.7692307692307692,176.5,173,0.0,1
16112,43,2,100.7,50.35,189,0.273972602739726,95.0,12,0.0,0
16113,83,1,126.10000000000001,126.10000000000001,0,1.0,56.0,28,0.0,0
16114,70,1,135.75000000000003,135.75000000000003,0,1.0,43.0,8,0.0,0
16115,17,5,931.68,186.33599999999998,175,0.7317073170731707,119.8,125,0.0,1
16116,111,1,533.1800000000001,533.1800000000001,0,1.0,240.0,32,0.5,0
16117,89,1,232.21,232.21,0,1.0,130.0,30,0.0,0
16121,115,1,287.89,287.89,0,1.0,142.0,60,0.0,1
16122,12,3,332.82,110.94,253,0.3180212014134276,66.66666666666667,15,0.0,1
16124,217,1,249.0,249.0,0,1.0,48.0,11,0.5,0
16125,267,1,244.35000000000002,244.35000000000002,0,1.0,112.0,12,0.0,0
16126,1,3,658.75,219.58333333333334,194,0.40178571428571425,83.0,18,0.0,1
16128,43,2,553.7,276.85,138,0.3571428571428571,169.0,32,0.0,1
16131,15,4,387.02,96.755,124,0.7792207792207793,107.0,21,0.0,1
16133,1,19,1860.88,97.94105263157896,216,2.3170731707317076,65.6842105263158,88,0.30303030303030304,1
16134,259,1,283.53000000000003,283.53000000000003,0,1.0,158.0,16,0.5,1
16135,162,1,342.35,342.35,0,1.0,193.0,20,0.0,0
16136,177,1,159.3,159.3,0,1.0,66.0,8,0.0,1
16139,12,2,266.77,133.385,94,0.4838709677419355,65.5,12,0.0,1
16140,271,1,100.74000000000001,100.74000000000001,0,1.0,68.0,6,0.0,1
16142,149,1,494.54,494.54,0,1.0,374.0,36,0.0,0
16143,8,5,1520.8600000000001,304.172,261,0.5154639175257733,133.4,68,0.16666666666666666,1
16145,23,7,1748.58,249.79714285714286,236,0.7894736842105263,186.14285714285714,84,0.46153846153846156,1
16146,103,2,446.73,223.365,28,1.0344827586206897,139.5,23,0.0,0
16147,33,1,361.08,361.08,0,1.0,198.0,21,0.0,0
16149,42,1,154.56,154.56,0,1.0,120.0,10,0.0,1
16150,28,3,1329.3,443.09999999999997,243,0.3296703296703297,248.66666666666666,65,0.5,1
16152,168,1,250.7,250.7,0,1.0,44.0,9,0.0,0
16153,15,4,949.6800000000001,237.42000000000002,239,0.44609665427509293,104.0,47,0.0,1
16156,51,5,1224.17,244.834,158,0.7978723404255319,128.6,59,0.2857142857142857,1
16159,181,1,303.2,303.2,0,1.0,224.0,13,0.0,0
16161,40,12,2980.35,248.36249999999998,228,1.3953488372093024,119.08333333333333,171,0.29411764705882354,1
16162,152,1,37.4,37.4,0,1.0,4.0,2,0.0,0
16163,265,1,50.1,50.1,0,1.0,18.0,3,0.3333333333333333,0
16168,3,13,962.5500000000001,74.0423076923077,266,1.3175675675675675,29.615384615384617,33,0.0,1
16170,12,5,1276.15,255.23000000000002,135,0.9090909090909092,187.6,79,0.16666666666666666,1
16172,30,3,677.95,225.98333333333335,111,0.6382978723404256,158.33333333333334,40,0.0,1
16174,26,2,337.15,168.575,25,1.0909090909090908,93.5,18,0.0,0
16175,69,3,736.89,245.63,71,0.891089108910891,123.0,34,0.0,1
16178,38,1,150.1,150.1,0,1.0,90.0,7,0.0,0
16180,0,8,1944.28,243.035,152,1.3186813186813189,144.875,74,0.2,0
16184,5,5,665.27,133.054,105,1.1111111111111112,56.2,21,0.16666666666666666,1
16185,132,1,335.0,335.0,0,1.0,153.0,19,0.0,1
16186,3,9,2320.37,257.81888888888886,268,0.9060402684563759,207.77777777777777,66,0.1,1
16187,13,10,3116.85,311.685,170,1.5,228.6,124,0.0,1
16188,41,3,701.39,233.79666666666665,101,0.6870229007633588,195.0,49,0.0,1
16191,162,7,327.1,46.728571428571435,97,1.6535433070866141,34.0,8,0.4666666666666667,1
16193,136,1,300.53,300.53,0,1.0,171.0,18,0.0,0
16200,64,1,550.57,550.57,0,1.0,231.0,58,0.0,1
16201,9,1,303.8,303.8,0,1.0,208.0,19,0.0,1
16202,260,1,263.42,263.42,0,1.0,180.0,16,0.0,0
16203,47,3,378.3,126.10000000000001,224,0.3543307086614173,52.666666666666664,19,0.25,1
16205,79,1,112.35,112.35,0,1.0,64.0,27,0.0,1
16206,24,3,339.06,113.02,202,0.3879310344827586,59.666666666666664,47,0.0,1
16208,189,1,457.79,457.79,0,1.0,239.0,39,0.0,1
16209,19,4,593.86,148.465,127,0.7643312101910829,95.75,29,0.0,1
16210,16,9,711.9,79.1,257,0.940766550522648,39.888888888888886,34,0.0,1
16212,183,1,498.15000000000003,498.15000000000003,0,1.0,151.0,30,0.5,1
16214,70,3,822.1500000000001,274.05,98,0.703125,117.33333333333333,34,0.0,0
16216,167,1,560.63,560.63,0,1.0,207.0,32,0.0,0
16217,135,2,238.85000000000002,119.42500000000001,46,0.7894736842105263,39.5,13,0.5,0
16218,14,4,880.88,220.22,258,0.41666666666666663,168.0,43,0.14285714285714285,1
16221,175,2,225.49,112.745,91,0.49586776859504134,59.5,26,0.0,1
16222,218,1,846.72,846.72,0,1.0,365.0,120,0.0,0
